state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
9,174,district,Uttar Pradesh,Kaushambi,2001-01-01,1291990.16,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,175,district,Uttar Pradesh,Allahabad,2001-01-01,4937268.84,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,176,district,Uttar Pradesh,Bara Banki,2001-01-01,2673581.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,177,district,Uttar Pradesh,Faizabad,2001-01-01,2088928.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,178,district,Uttar Pradesh,Ambedkar Nagar,2001-01-01,2026876.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,179,district,Uttar Pradesh,Sultanpur,2001-01-01,3214832.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,180,district,Uttar Pradesh,Bahraich,2001-01-01,2701991.46,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,181,district,Uttar Pradesh,Shrawasti,2001-01-01,855471.54,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,182,district,Uttar Pradesh,Balrampur,2001-01-01,1682350.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,183,district,Uttar Pradesh,Gonda,2001-01-01,2765586.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,184,district,Uttar Pradesh,Siddharthnagar,2001-01-01,2040085.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,185,district,Uttar Pradesh,Basti,2001-01-01,2084814.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,186,district,Uttar Pradesh,Sant Kabir Nagar,2001-01-01,1420226.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,187,district,Uttar Pradesh,Mahrajganj,2001-01-01,2173878.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,188,district,Uttar Pradesh,Gorakhpur,2001-01-01,3769456.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,189,district,Uttar Pradesh,Kushinagar,2001-01-01,2891749.40,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,190,district,Uttar Pradesh,Deoria,2001-01-01,2714096.60,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,191,district,Uttar Pradesh,Azamgarh,2001-01-01,3939916.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,192,district,Uttar Pradesh,Mau,2001-01-01,1854825.49,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,193,district,Uttar Pradesh,Ballia,2001-01-01,2760791.51,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,194,district,Uttar Pradesh,Jaunpur,2001-01-01,3911679.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,195,district,Uttar Pradesh,Ghazipur,2001-01-01,3037582.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,196,district,Uttar Pradesh,Chandauli,2001-01-01,1643251.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,197,district,Uttar Pradesh,Varanasi,2001-01-01,3138671.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,198,district,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),2001-01-01,1353705.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,199,district,Uttar Pradesh,Mirzapur,2001-01-01,2074779.18,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,200,district,Uttar Pradesh,Sonbhadra,2001-01-01,1504781.82,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,201,district,Uttar Pradesh,Etah,2001-01-01,1532214.13,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,202,district,Uttar Pradesh,Kanshiram Nagar,2001-01-01,1228059.44,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,203,district,Bihar,Pashchim Champaran,2001-01-01,3043466.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,204,district,Bihar,Purba Champaran,2001-01-01,3939773.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,205,district,Bihar,Sheohar,2001-01-01,515961.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,206,district,Bihar,Sitamarhi,2001-01-01,2682720.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,207,district,Bihar,Madhubani,2001-01-01,3575281.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,208,district,Bihar,Supaul,2001-01-01,1732578.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,209,district,Bihar,Araria,2001-01-01,2158608.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,210,district,Bihar,Kishanganj,2001-01-01,1296348.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,211,district,Bihar,Purnia,2001-01-01,2543942.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,212,district,Bihar,Katihar,2001-01-01,2392638.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,213,district,Bihar,Madhepura,2001-01-01,1526646.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,214,district,Bihar,Saharsa,2001-01-01,1508182.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,215,district,Bihar,Darbhanga,2001-01-01,3295789.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,216,district,Bihar,Muzaffarpur,2001-01-01,3746714.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,217,district,Bihar,Gopalganj,2001-01-01,2152638.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,218,district,Bihar,Siwan,2001-01-01,2714349.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,219,district,Bihar,Saran,2001-01-01,3248701.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,220,district,Bihar,Vaishali,2001-01-01,2718421.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,221,district,Bihar,Samastipur,2001-01-01,3394793.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,222,district,Bihar,Begusarai,2001-01-01,2349366.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,223,district,Bihar,Khagaria,2001-01-01,1280354.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,224,district,Bihar,Bhagalpur,2001-01-01,2423172.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,225,district,Bihar,Banka,2001-01-01,1608773.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,226,district,Bihar,Munger,2001-01-01,1137797.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,227,district,Bihar,Lakhisarai,2001-01-01,802225.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,228,district,Bihar,Sheikhpura,2001-01-01,525502.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,229,district,Bihar,Nalanda,2001-01-01,2370528.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,230,district,Bihar,Patna,2001-01-01,4718592.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,231,district,Bihar,Bhojpur,2001-01-01,2243144.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,232,district,Bihar,Buxar,2001-01-01,1402396.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,233,district,Bihar,Kaimur (Bhabua),2001-01-01,1275538.72,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,234,district,Bihar,Rohtas,2001-01-01,2464283.28,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,235,district,Bihar,Aurangabad,2001-01-01,2013055.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,236,district,Bihar,Gaya,2001-01-01,3473428.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,237,district,Bihar,Nawada,2001-01-01,1809696.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,238,district,Bihar,Jamui,2001-01-01,1398796.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,239,district,Bihar,Jehanabad,2001-01-01,952504.14,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,240,district,Bihar,Arwal,2001-01-01,561810.86,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,241,district,Sikkim,North  District,2001-01-01,41030.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,242,district,Sikkim,West District,2001-01-01,123256.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,243,district,Sikkim,South District,2001-01-01,131525.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,244,district,Sikkim,East District,2001-01-01,245040.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,245,district,Arunachal Pradesh,Tawang,2001-01-01,38924.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,246,district,Arunachal Pradesh,West Kameng,2001-01-01,74599.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,247,district,Arunachal Pradesh,East Kameng,2001-01-01,57179.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,248,district,Arunachal Pradesh,Papum Pare,2001-01-01,122003.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,249,district,Arunachal Pradesh,Upper Subansiri,2001-01-01,55346.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,250,district,Arunachal Pradesh,West Siang,2001-01-01,103918.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,251,district,Arunachal Pradesh,East Siang,2001-01-01,87397.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,252,district,Arunachal Pradesh,Upper Siang,2001-01-01,33363.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,253,district,Arunachal Pradesh,Changlang,2001-01-01,125422.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,254,district,Arunachal Pradesh,Tirap,2001-01-01,100326.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,255,district,Arunachal Pradesh,Lower Subansiri,2001-01-01,55419.44,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,256,district,Arunachal Pradesh,Kurung Kumey,2001-01-01,42824.56,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,257,district,Arunachal Pradesh,Dibang Valley,2001-01-01,7284.26,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,258,district,Arunachal Pradesh,Lower Dibang Valley,2001-01-01,50435.74,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,259,district,Arunachal Pradesh,Lohit,2001-01-01,125342.13,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,260,district,Arunachal Pradesh,Anjaw,2001-01-01,18184.87,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,272,district,Manipur,Senapati,2001-01-01,156513.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,273,district,Manipur,Tamenglong,2001-01-01,111499.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,274,district,Manipur,Churachandpur,2001-01-01,227905.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,275,district,Manipur,Bishnupur,2001-01-01,208368.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,276,district,Manipur,Thoubal,2001-01-01,364140.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,277,district,Manipur,Imphal West,2001-01-01,444382.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,278,district,Manipur,Imphal East,2001-01-01,394876.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,279,district,Manipur,Ukhrul,2001-01-01,140778.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,280,district,Manipur,Chandel,2001-01-01,118327.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,281,district,Mizoram,Mamit,2001-01-01,62785.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,282,district,Mizoram,Kolasib,2001-01-01,65960.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,283,district,Mizoram,Aizawl,2001-01-01,325676.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,284,district,Mizoram,Champhai,2001-01-01,107795.84,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,285,district,Mizoram,Serchhip,2001-01-01,54457.16,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,286,district,Mizoram,Lunglei,2001-01-01,137223.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,287,district,Mizoram,Lawngtlai,2001-01-01,87650.67,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,288,district,Mizoram,Saiha,2001-01-01,47025.33,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,289,district,Tripura,West Tripura,2001-01-01,1532982.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,290,district,Tripura,South Tripura,2001-01-01,767440.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,291,district,Tripura,Dhalai,2001-01-01,307868.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,292,district,Tripura,North Tripura,2001-01-01,590913.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,293,district,Meghalaya,West Garo Hills,2001-01-01,509370.01,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,294,district,Meghalaya,East Garo Hills,2001-01-01,253277.63,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,295,district,Meghalaya,South Garo Hills,2001-01-01,107304.36,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,296,district,Meghalaya,West Khasi Hills,2001-01-01,296049.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,297,district,Meghalaya,Ribhoi,2001-01-01,192790.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,298,district,Meghalaya,East Khasi Hills,2001-01-01,660923.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,299,district,Meghalaya,Jaintia Hills,2001-01-01,299108.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,300,district,Assam,Kokrajhar,2001-01-01,843597.33,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,301,district,Assam,Dhubri,2001-01-01,1566001.05,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,302,district,Assam,Goalpara,2001-01-01,822035.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,303,district,Assam,Barpeta,2001-01-01,1394685.09,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,304,district,Assam,Morigaon,2001-01-01,776256.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,305,district,Assam,Nagaon,2001-01-01,2314629.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,306,district,Assam,Sonitpur,2001-01-01,1665034.17,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,307,district,Assam,Lakhimpur,2001-01-01,889010.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,308,district,Assam,Dhemaji,2001-01-01,571944.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,309,district,Assam,Tinsukia,2001-01-01,1150062.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,310,district,Assam,Dibrugarh,2001-01-01,1185072.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,311,district,Assam,Sivasagar,2001-01-01,1051736.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,312,district,Assam,Jorhat,2001-01-01,999221.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,313,district,Assam,Golaghat,2001-01-01,946279.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,314,district,Assam,Karbi Anglong,2001-01-01,813311.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,315,district,Assam,Dima Hasao,2001-01-01,188079.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,316,district,Assam,Cachar,2001-01-01,1444921.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,317,district,Assam,Karimganj,2001-01-01,1007976.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,318,district,Assam,Hailakandi,2001-01-01,542872.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,319,district,Assam,Bongaigaon,2001-01-01,608592.02,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,320,district,Assam,Chirang,2001-01-01,437074.42,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,321,district,Assam,Kamrup,2001-01-01,1310851.78,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,322,district,Assam,Kamrup Metropolitan,2001-01-01,1060132.78,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,323,district,Assam,Nalbari,2001-01-01,689064.64,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,324,district,Assam,Baksa,2001-01-01,858308.36,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,325,district,Assam,Darrang,2001-01-01,758779.01,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,326,district,Assam,Udalguri,2001-01-01,759913.77,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,327,district,West Bengal,Darjiling,2001-01-01,1609172.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,328,district,West Bengal,Jalpaiguri,2001-01-01,3401173.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,329,district,West Bengal,Koch Bihar,2001-01-01,2479155.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,330,district,West Bengal,Uttar Dinajpur,2001-01-01,2441794.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,331,district,West Bengal,Dakshin Dinajpur,2001-01-01,1503178.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,332,district,West Bengal,Maldah,2001-01-01,3290468.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,333,district,West Bengal,Murshidabad,2001-01-01,5866569.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,334,district,West Bengal,Birbhum,2001-01-01,3015422.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,335,district,West Bengal,Barddhaman,2001-01-01,6895514.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,336,district,West Bengal,Nadia,2001-01-01,4604827.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,337,district,West Bengal,North Twenty Four Parganas,2001-01-01,8934286.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,338,district,West Bengal,Hugli,2001-01-01,5041976.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,339,district,West Bengal,Bankura,2001-01-01,3192695.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,340,district,West Bengal,Puruliya,2001-01-01,2525608.98,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,341,district,West Bengal,Haora,2001-01-01,4273099.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,342,district,West Bengal,Kolkata,2001-01-01,4572876.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,343,district,West Bengal,South Twenty Four Parganas,2001-01-01,6917596.02,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,344,district,West Bengal,Paschim Medinipur,2001-01-01,5227307.59,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,345,district,West Bengal,Purba Medinipur,2001-01-01,4383480.41,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,346,district,Jharkhand,Garhwa,2001-01-01,1035464.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,347,district,Jharkhand,Chatra,2001-01-01,808059.57,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,348,district,Jharkhand,Kodarma,2001-01-01,540853.05,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,349,district,Jharkhand,Giridih,2001-01-01,1905340.99,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,350,district,Jharkhand,Deoghar,2001-01-01,1165390.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,351,district,Jharkhand,Godda,2001-01-01,1047939.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,352,district,Jharkhand,Sahibganj,2001-01-01,927770.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,353,district,Jharkhand,Pakur,2001-01-01,701664.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,354,district,Jharkhand,Dhanbad,2001-01-01,2397102.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,355,district,Jharkhand,Bokaro,2001-01-01,1777662.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,356,district,Jharkhand,Lohardaga,2001-01-01,364521.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,357,district,Jharkhand,Purbi Singhbhum,2001-01-01,1982988.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,358,district,Jharkhand,Palamu,2001-01-01,1527815.19,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,359,district,Jharkhand,Latehar,2001-01-01,570543.81,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,360,district,Jharkhand,Hazaribagh,2001-01-01,1378783.36,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,361,district,Jharkhand,Ramgarh,2001-01-01,839477.29,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
