state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
27,526,district,Maharashtra,Solapur,2011-01-01,4317756.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,527,district,Maharashtra,Satara,2011-01-01,3003741.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,528,district,Maharashtra,Ratnagiri,2011-01-01,1615069.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,529,district,Maharashtra,Sindhudurg,2011-01-01,849651.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,530,district,Maharashtra,Kolhapur,2011-01-01,3876001.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,531,district,Maharashtra,Sangli,2011-01-01,2822143.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,532,district,Andhra Pradesh,Adilabad,2011-01-01,2741239.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,533,district,Andhra Pradesh,Nizamabad,2011-01-01,2551335.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,534,district,Andhra Pradesh,Karimnagar,2011-01-01,3776269.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,535,district,Andhra Pradesh,Medak,2011-01-01,3033288.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,536,district,Andhra Pradesh,Hyderabad,2011-01-01,3943323.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,537,district,Andhra Pradesh,Rangareddy,2011-01-01,5296741.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,538,district,Andhra Pradesh,Mahbubnagar,2011-01-01,4053028.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,539,district,Andhra Pradesh,Nalgonda,2011-01-01,3488809.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,540,district,Andhra Pradesh,Warangal,2011-01-01,3512576.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,541,district,Andhra Pradesh,Khammam,2011-01-01,2797370.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,542,district,Andhra Pradesh,Srikakulam,2011-01-01,2703114.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,543,district,Andhra Pradesh,Vizianagaram,2011-01-01,2344474.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,544,district,Andhra Pradesh,Visakhapatnam,2011-01-01,4290589.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,545,district,Andhra Pradesh,East Godavari,2011-01-01,5154296.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,546,district,Andhra Pradesh,West Godavari,2011-01-01,3936966.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,547,district,Andhra Pradesh,Krishna,2011-01-01,4517398.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,548,district,Andhra Pradesh,Guntur,2011-01-01,4887813.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,549,district,Andhra Pradesh,Prakasam,2011-01-01,3397448.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,550,district,Andhra Pradesh,Sri Potti Sriramulu Nellore,2011-01-01,2963557.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,551,district,Andhra Pradesh,Y.S.R.,2011-01-01,2882469.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,552,district,Andhra Pradesh,Kurnool,2011-01-01,4053463.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,553,district,Andhra Pradesh,Anantapur,2011-01-01,4081148.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
28,554,district,Andhra Pradesh,Chittoor,2011-01-01,4174064.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,555,district,Karnataka,Belgaum,2011-01-01,4779661.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,556,district,Karnataka,Bagalkot,2011-01-01,1889752.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,557,district,Karnataka,Bijapur,2011-01-01,2177331.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,558,district,Karnataka,Bidar,2011-01-01,1703300.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,559,district,Karnataka,Raichur,2011-01-01,1928812.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,560,district,Karnataka,Koppal,2011-01-01,1389920.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,561,district,Karnataka,Gadag,2011-01-01,1064570.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,562,district,Karnataka,Dharwad,2011-01-01,1847023.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,563,district,Karnataka,Uttara Kannada,2011-01-01,1437169.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,564,district,Karnataka,Haveri,2011-01-01,1597668.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,565,district,Karnataka,Bellary,2011-01-01,2452595.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,566,district,Karnataka,Chitradurga,2011-01-01,1659456.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,567,district,Karnataka,Davanagere,2011-01-01,1945497.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,568,district,Karnataka,Shimoga,2011-01-01,1752753.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,569,district,Karnataka,Udupi,2011-01-01,1177361.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,570,district,Karnataka,Chikmagalur,2011-01-01,1137961.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,571,district,Karnataka,Tumkur,2011-01-01,2678980.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,572,district,Karnataka,Bangalore,2011-01-01,9621551.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,573,district,Karnataka,Mandya,2011-01-01,1805769.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,574,district,Karnataka,Hassan,2011-01-01,1776421.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,575,district,Karnataka,Dakshina Kannada,2011-01-01,2089649.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,576,district,Karnataka,Kodagu,2011-01-01,554519.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,577,district,Karnataka,Mysore,2011-01-01,3001127.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,578,district,Karnataka,Chamarajanagar,2011-01-01,1020791.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,579,district,Karnataka,Gulbarga,2011-01-01,2566326.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,580,district,Karnataka,Yadgir,2011-01-01,1174271.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,581,district,Karnataka,Kolar,2011-01-01,1536401.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,582,district,Karnataka,Chikkaballapura,2011-01-01,1255104.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,583,district,Karnataka,Bangalore Rural,2011-01-01,990923.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
29,584,district,Karnataka,Ramanagara,2011-01-01,1082636.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
30,585,district,Goa,North Goa,2011-01-01,818008.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
30,586,district,Goa,South Goa,2011-01-01,640537.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
31,587,district,Lakshadweep,Lakshadweep,2011-01-01,64473.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,588,district,Kerala,Kasaragod,2011-01-01,1307375.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,589,district,Kerala,Kannur,2011-01-01,2523003.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,590,district,Kerala,Wayanad,2011-01-01,817420.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,591,district,Kerala,Kozhikode,2011-01-01,3086293.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,592,district,Kerala,Malappuram,2011-01-01,4112920.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,593,district,Kerala,Palakkad,2011-01-01,2809934.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,594,district,Kerala,Thrissur,2011-01-01,3121200.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,595,district,Kerala,Ernakulam,2011-01-01,3282388.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,596,district,Kerala,Idukki,2011-01-01,1108974.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,597,district,Kerala,Kottayam,2011-01-01,1974551.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,598,district,Kerala,Alappuzha,2011-01-01,2127789.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,599,district,Kerala,Pathanamthitta,2011-01-01,1197412.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,600,district,Kerala,Kollam,2011-01-01,2635375.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
32,601,district,Kerala,Thiruvananthapuram,2011-01-01,3301427.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,602,district,Tamil Nadu,Thiruvallur,2011-01-01,3728104.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,603,district,Tamil Nadu,Chennai,2011-01-01,4646732.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,604,district,Tamil Nadu,Kancheepuram,2011-01-01,3998252.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,605,district,Tamil Nadu,Vellore,2011-01-01,3936331.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,606,district,Tamil Nadu,Tiruvannamalai,2011-01-01,2464875.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,607,district,Tamil Nadu,Viluppuram,2011-01-01,3458873.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,608,district,Tamil Nadu,Salem,2011-01-01,3482056.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,609,district,Tamil Nadu,Namakkal,2011-01-01,1726601.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,610,district,Tamil Nadu,Erode,2011-01-01,2251744.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,611,district,Tamil Nadu,The Nilgiris,2011-01-01,735394.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,612,district,Tamil Nadu,Dindigul,2011-01-01,2159775.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,613,district,Tamil Nadu,Karur,2011-01-01,1064493.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,614,district,Tamil Nadu,Tiruchirappalli,2011-01-01,2722290.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,615,district,Tamil Nadu,Perambalur,2011-01-01,565223.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,616,district,Tamil Nadu,Ariyalur,2011-01-01,754894.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,617,district,Tamil Nadu,Cuddalore,2011-01-01,2605914.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,618,district,Tamil Nadu,Nagapattinam,2011-01-01,1616450.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,619,district,Tamil Nadu,Thiruvarur,2011-01-01,1264277.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,620,district,Tamil Nadu,Thanjavur,2011-01-01,2405890.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,621,district,Tamil Nadu,Pudukkottai,2011-01-01,1618345.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,622,district,Tamil Nadu,Sivaganga,2011-01-01,1339101.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,623,district,Tamil Nadu,Madurai,2011-01-01,3038252.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,624,district,Tamil Nadu,Theni,2011-01-01,1245899.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,625,district,Tamil Nadu,Virudhunagar,2011-01-01,1942288.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,626,district,Tamil Nadu,Ramanathapuram,2011-01-01,1353445.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,627,district,Tamil Nadu,Thoothukkudi,2011-01-01,1750176.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,628,district,Tamil Nadu,Tirunelveli,2011-01-01,3077233.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,629,district,Tamil Nadu,Kanniyakumari,2011-01-01,1870374.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,630,district,Tamil Nadu,Dharmapuri,2011-01-01,1506843.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,631,district,Tamil Nadu,Krishnagiri,2011-01-01,1879809.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,632,district,Tamil Nadu,Coimbatore,2011-01-01,3458045.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
33,633,district,Tamil Nadu,Tiruppur,2011-01-01,2479052.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
34,634,district,Puducherry,Yanam,2011-01-01,55626.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
34,635,district,Puducherry,Puducherry,2011-01-01,950289.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
34,636,district,Puducherry,Mahe,2011-01-01,41816.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
34,637,district,Puducherry,Karaikal,2011-01-01,200222.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
35,638,district,Andaman & Nicobar Islands,Nicobars,2011-01-01,36842.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
35,639,district,Andaman & Nicobar Islands,North  & Middle Andaman,2011-01-01,105597.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
35,640,district,Andaman & Nicobar Islands,South Andaman,2011-01-01,238142.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
